model,drop out,methods,reward,test,cifar100,svhn,tinyimagenet,lsun cropped,lsun resize,isun,textures,places365
confidnet,do1,MCD-EResidual,rew2.2,0.00451537262535584,0.4864152851428317,0.6993049653298666,0.4897723730261122,0.4861868855178324,0.4921017875238527,0.46284368689562055,0.34439675910341483,0.48699196354238755
confidnet,do1,MCD-Residual,rew2.2,0.00485950442834276,0.4864692879252358,0.6993493435511896,0.48911979497867514,0.4863940346679413,0.49033936510766357,0.46151883796577203,0.34442517082117946,0.4869595585484471
confidnet,do1,MCD-EViM,rew2.2,0.00502881428762932,0.48624267164668,0.6993011951405499,0.4884638159401976,0.4860191569904182,0.4899817502823579,0.4610416758966888,0.3442714150978312,0.4866100216053262
confidnet,do1,MCD-Maha,rew2.2,0.00589436997799242,0.4867316573730448,0.7005696129542562,0.4898198169522002,0.4869961891676658,0.4888417866893321,0.4606428409028432,0.3448638095113641,0.4866526949507787
confidnet,do1,MCD-EMaha,rew2.2,0.0066825213608746005,0.4882500359091253,0.7050514402950072,0.49710603550276683,0.4906975132210788,0.49845896455686056,0.4692200269729282,0.3465817149785562,0.48902975180325187
confidnet,do1,MCD-MSR,rew2.2,0.00733675505615886,0.3541154264835368,0.4968972816540697,0.28561043227448046,0.3222564959578705,0.2636140306136117,0.2501275470567251,0.24565602672599365,0.34475141314018
confidnet,do1,MCD-MI,rew2.2,0.00736196377041614,0.37255776199667856,0.6095738511545441,0.3867953074781825,0.3944750785123652,0.3642323495550918,0.35081301304006535,0.290968668548491,0.36551010970941455
confidnet,do1,MCD-PCE,rew2.2,0.00752911331438306,0.3509650306791599,0.4915323709582413,0.27795960975501777,0.31463464454909595,0.25510615261673586,0.24250195862666982,0.24323495534357695,0.34036154258798723
confidnet,do1,MCD-EMSR,rew2.2,0.007815573157296479,0.3580781494751372,0.4700462745032018,0.27835141697405763,0.3105394025382887,0.265734840746662,0.24906881530837097,0.23751722922004254,0.34929588792191046
confidnet,do1,MCD-GE,rew2.2,0.00803705379495376,0.3499103519261048,0.4881060920344368,0.27856740148453774,0.3010056685091057,0.2586349380976314,0.24477840250469676,0.24211984070748893,0.3350592809540869
confidnet,do1,MCD-Confidence,rew2.2,0.00809343995595532,0.3618586672545874,0.4696739190575888,0.28635454735272836,0.3104614428225359,0.2765112249529803,0.2584577394451549,0.24261911894535176,0.35446750509892944
confidnet,do1,MCD-EPCE,rew2.2,0.008669286017017799,0.3557085284055656,0.4700204192447231,0.2764628569491595,0.3066613012372402,0.2642556935407991,0.24774149166143428,0.237384360152247,0.3454470338808667
confidnet,do1,MCD-EpNML,rew2.2,0.00883205951121992,0.47822946138990013,0.6681390062206377,0.46906214181197176,0.4716815154739985,0.48027522458545935,0.4490084398460515,0.32828306203501356,0.4835188805399874
confidnet,do1,MCD-EPE,rew2.2,0.00939153038834078,0.35874307538895867,0.4732406564443103,0.28532664360117355,0.3084423776255418,0.2748289099236112,0.25778460059506814,0.24045239536731994,0.34772574890063834
confidnet,do1,MCD-PE,rew2.2,0.0094012682018701,0.3517167345319624,0.4957600165055916,0.27329967773349817,0.3061353727178535,0.24633744905994637,0.23503267035330794,0.24406963566661338,0.3367208850424176
confidnet,do1,MCD-ECTM,rew2.2,0.0094679163946409,0.3645782121500045,0.5889830828200908,0.3126111467972167,0.272374552738866,0.25324489706316844,0.24748356387664822,0.23999660207611365,0.3216074525725829
confidnet,do1,MCD-NNGuide,rew2.2,0.009472992967508202,0.3467486888308302,0.4400799401258137,0.2560214342243136,0.27506397841071073,0.23306761261127576,0.2227834398444657,0.23181601836335552,0.33003896864912863
confidnet,do1,MCD-GEN,rew2.2,0.00955272230904076,0.3801855837470776,0.5201318088416705,0.35197138665415384,0.36867687333239935,0.3547431753849097,0.3318024931086758,0.26320563508841843,0.38194538171848635
confidnet,do1,MCD-ENeCo,rew2.2,0.00957112254150936,0.35398910102193254,0.4599440218620196,0.2583971775201677,0.2724286894264475,0.23468198050742145,0.22278736810328667,0.2325019679790657,0.3349790794795338
confidnet,do1,MCD-ENNGuide,rew2.2,0.009764945564394539,0.35329026424319854,0.42779535720563544,0.25274015734118394,0.27132563734329446,0.23427789888648545,0.222242223458349,0.2295570768750949,0.33725956135521135
confidnet,do1,MCD-CTMmean,rew2.2,0.01017462684021454,0.34993958218442356,0.45699677309685527,0.28816933585653814,0.29001272852787074,0.2740732757429073,0.25891609830134443,0.20773646756081768,0.3412062991248678
confidnet,do1,MCD-pNML,rew2.2,0.010271799051736998,0.4701778945332039,0.6886298132925168,0.463103371785205,0.46594496546565767,0.4524188755665272,0.4286822053955909,0.33407534330802097,0.46556407449235887
